Unnamed: 0,datetime,open,high,low,close,volume,vol,roc,trade_type,signals
252,2020-05-17,9374.99,9880.0,9317.16,9678.57,300859.34,300859.34,-3.1658829414707435,HOLD,0
253,2020-05-18,9677.31,9958.67,9450.0,9731.1,363732.37,363732.37,-0.77889449798062,HOLD,0
254,2020-05-19,9731.11,9900.0,9462.0,9773.64,376313.845,376313.845,2.334600609171922,HOLD,0
255,2020-05-20,9772.66,9838.0,9281.42,9508.11,334423.59,334423.59,9.043836078320734,HOLD,0
256,2020-05-21,9508.0,9573.0,8812.2,9060.0,461439.193,461439.193,5.8276457787501235,HOLD,0
257,2020-05-22,9060.0,9259.38,8920.0,9166.4,276008.073,276008.073,4.06063998020143,HOLD,0
258,2020-05-23,9166.43,9300.0,9076.9,9176.41,201589.66,201589.66,-1.3915887860510123,HOLD,0
259,2020-05-24,9176.32,9294.44,8674.0,8711.37,339643.378,339643.378,-10.988576449912113,HOLD,0
260,2020-05-25,8711.37,8977.0,8623.38,8895.65,302980.106,302980.106,-4.458082234153493,HOLD,0
261,2020-05-26,8895.66,9011.82,8693.18,8837.05,275619.158,275619.158,-5.738032787234982,HOLD,0
262,2020-05-27,8837.88,9230.0,8811.0,9197.32,272253.998,272253.998,-4.972325457169813,HOLD,0
263,2020-05-28,9197.32,9621.65,9110.97,9569.59,327412.374,327412.374,-1.659730143560345,HOLD,0
264,2020-05-29,9569.58,9598.0,9317.42,9422.26,238691.299,238691.299,-3.5951805059322717,HOLD,0
265,2020-05-30,9422.11,9753.0,9326.01,9695.0,255234.058,255234.058,1.9655851688716197,HOLD,0
266,2020-05-31,9694.38,9698.0,9371.76,9446.43,219829.356,219829.356,4.265231788079471,HOLD,0
267,2020-06-01,9446.49,10497.25,9420.85,10232.48,333740.457,333740.457,11.630301972421009,HOLD,0
268,2020-06-02,10232.41,10262.3,9264.15,9514.9,354168.517,354168.517,3.688697431784327,HOLD,0
269,2020-06-03,9514.9,9694.75,9382.33,9663.59,185389.412,185389.412,10.930772082921504,HOLD,0
270,2020-06-04,9663.58,9884.0,9440.0,9788.33,264515.319,264515.319,10.035017115106815,HOLD,0
271,2020-06-05,9788.32,9855.0,9580.52,9617.29,237103.042,237103.042,8.829190736727766,HOLD,0
272,2020-06-06,9616.64,9738.77,9528.0,9664.0,152526.703,152526.703,5.07408679919803,HOLD,0
273,2020-06-07,9664.01,9823.13,9373.0,9743.92,253986.313,253986.313,1.8217081400561552,HOLD,0
274,2020-06-08,9743.92,9816.0,9631.0,9778.87,162086.419,162086.419,3.7847607686478657,HOLD,0
275,2020-06-09,9778.87,9890.0,9550.03,9771.66,204422.819,204422.819,0.7907168643630724,HOLD,0
276,2020-06-10,9771.66,10015.99,9681.21,9884.99,193628.149,193628.149,4.6426004321209025,HOLD,0
277,2020-06-11,9884.99,9970.1,9055.07,9278.03,404046.613,404046.613,-9.32765077478772,CLOSE,-1
278,2020-06-12,9277.72,9550.0,9238.0,9458.91,211611.34,211611.34,-0.588445490756595,HOLD,0
279,2020-06-13,9458.77,9497.85,9340.0,9468.54,113449.075,113449.075,-2.0184010290171583,HOLD,0
280,2020-06-14,9468.55,9477.0,9240.97,9339.61,143978.523,143978.523,-4.584234491481176,HOLD,0
281,2020-06-15,9339.7,9490.83,8888.43,9422.01,413865.727,413865.727,-2.0305096342108864,HOLD,0
282,2020-06-16,9422.01,9595.0,9370.0,9519.12,225713.247,225713.247,-1.499172185430453,HOLD,0
283,2020-06-17,9519.13,9569.0,9231.03,9458.45,227477.39,227477.39,-2.929724381973575,HOLD,0
284,2020-06-18,9458.45,9483.85,9272.41,9381.59,158349.247,158349.247,-4.062637094060973,HOLD,0
285,2020-06-19,9381.99,9453.0,9239.0,9307.0,219510.059,219510.059,-4.755179774981933,HOLD,0
286,2020-06-20,9307.0,9394.29,9165.0,9354.04,154462.29,154462.29,-5.3712750341679545,HOLD,0
287,2020-06-21,9353.84,9420.47,9279.0,9293.51,110599.558,110599.558,0.16684576359420333,BUY,1
288,2020-06-22,9293.39,9795.0,9273.0,9686.99,260561.647,260561.647,2.411271488998201,HOLD,0
289,2020-06-23,9686.99,9723.23,9585.0,9631.66,164673.499,164673.499,1.7227576796422506,HOLD,0
290,2020-06-24,9631.65,9678.0,9210.0,9298.4,300450.251,300450.251,-0.44123898107095716,HOLD,0
291,2020-06-25,9298.78,9350.9,9005.0,9246.75,272566.502,272566.502,-1.8601126511222144,HOLD,0
292,2020-06-26,9246.75,9297.16,9038.52,9159.99,249348.67,249348.67,-3.772722688651897,HOLD,0
293,2020-06-27,9159.99,9195.75,8816.4,9008.0,237840.165,237840.165,-4.762408216991165,HOLD,0
294,2020-06-28,9008.0,9188.0,8932.68,9114.0,153842.891,153842.891,-2.852288364765465,HOLD,0
295,2020-06-29,9114.01,9233.0,9022.0,9189.48,176660.525,176660.525,-1.262705490491034,HOLD,0
296,2020-06-30,9189.99,9205.0,9063.97,9138.87,143469.832,143469.832,-2.3002895005794333,HOLD,0
297,2020-07-01,9138.88,9293.0,9090.0,9233.29,161642.185,161642.185,-0.6479790735685387,HOLD,0
298,2020-07-02,9233.29,9262.99,8936.0,9087.72,230747.519,230747.519,-6.186338584018358,HOLD,0
299,2020-07-03,9087.72,9124.52,9036.06,9057.52,96947.338,96947.338,-5.9609662301202455,HOLD,0
300,2020-07-04,9058.07,9194.0,9042.84,9137.18,100215.438,100215.438,-1.733846683300344,HOLD,0
301,2020-07-05,9137.18,9146.35,8900.0,9071.86,139545.566,139545.566,-1.8913672371373647,HOLD,0
302,2020-07-06,9071.87,9379.0,9058.1,9339.6,199643.828,199643.828,1.9608100008842833,HOLD,0
303,2020-07-07,9339.59,9380.0,9201.23,9258.51,127833.975,127833.975,2.7809724689165316,HOLD,0
304,2020-07-08,9258.51,9470.0,9233.47,9436.08,170243.001,170243.001,3.533903884134304,HOLD,0
305,2020-07-09,9436.08,9440.81,9164.33,9236.28,188355.856,188355.856,0.5092780004962272,HOLD,0
306,2020-07-10,9236.29,9317.24,9121.42,9288.39,140849.874,140849.874,1.636088487964038,HOLD,0
307,2020-07-11,9288.39,9301.74,9178.91,9233.5,74976.521,74976.521,0.0022743789050094776,HOLD,0
308,2020-07-12,9233.5,9349.0,9155.0,9300.69,127841.882,127841.882,2.343492097027644,HOLD,0
309,2020-07-13,9300.7,9345.0,9200.0,9241.2,136117.659,136117.659,2.027928174599669,HOLD,0
310,2020-07-14,9241.18,9279.0,9116.0,9254.17,129704.278,129704.278,1.2803731567069931,HOLD,0
311,2020-07-15,9254.17,9272.56,9156.0,9197.3,104107.708,104107.708,1.382737387922628,HOLD,0
312,2020-07-16,9197.75,9223.0,9044.02,9132.0,148089.45,148089.45,-2.2227932673776207,HOLD,0
313,2020-07-17,9132.0,9187.0,9087.0,9151.69,80940.584,80940.584,-1.1537493613983263,HOLD,0
314,2020-07-18,9151.7,9210.0,9121.98,9171.8,63233.596,63233.596,-2.800739290044174,HOLD,0
315,2020-07-19,9171.79,9239.59,9108.0,9210.51,75554.579,75554.579,-0.27900843196612124,HOLD,0
316,2020-07-20,9210.68,9221.0,9131.01,9161.13,72429.691,72429.691,-1.3700975088255407,HOLD,0
317,2020-07-21,9161.28,9439.6,9152.62,9388.01,179211.347,179211.347,1.673363296691388,HOLD,0
318,2020-07-22,9388.0,9543.0,9272.0,9518.25,126598.902,126598.902,2.3391812865497075,HOLD,0
319,2020-07-23,9518.25,9678.32,9439.86,9604.41,166990.147,166990.147,3.930333722893131,HOLD,0
320,2020-07-24,9604.41,9650.0,9470.0,9539.7,133975.068,133975.068,3.0854198701774527,HOLD,0
321,2020-07-25,9539.7,9735.1,9526.31,9701.49,133377.589,133377.589,5.481934915681785,HOLD,0
322,2020-07-26,9701.54,10300.0,9655.2,9939.69,261998.786,261998.786,8.844612352168202,HOLD,0
323,2020-07-27,9939.68,11488.0,9928.61,11047.58,744752.4,744752.4,20.716283003467105,HOLD,0
324,2020-07-28,11047.58,11270.0,10580.0,10919.94,499486.679,499486.679,19.059944612835,HOLD,0
325,2020-07-29,10919.94,11364.8,10844.34,11113.03,356188.761,356188.761,20.655968019143355,HOLD,0
326,2020-07-30,11113.01,11195.52,10826.55,11111.96,230327.988,230327.988,21.294643783026768,HOLD,0
327,2020-07-31,11111.97,11450.42,10971.78,11343.68,307399.731,307399.731,20.831571334073985,HOLD,0
328,2020-08-01,11343.67,11887.45,11201.0,11811.42,386322.642,386322.642,24.092348908675444,HOLD,0
329,2020-08-02,11811.43,12154.25,10490.0,11079.72,492803.351,492803.351,15.360756152642384,HOLD,0
330,2020-08-03,11080.7,11483.0,10923.0,11227.07,238654.591,238654.591,17.68787278425945,HOLD,0
331,2020-08-04,11227.07,11427.38,11025.0,11200.05,200044.934,200044.934,15.446699424521393,HOLD,0
332,2020-08-05,11200.06,11798.56,11103.0,11752.5,263510.011,263510.011,18.23809394457976,HOLD,0
333,2020-08-06,11752.5,11916.02,11571.78,11770.56,236459.595,236459.595,6.544238647740053,HOLD,0
334,2020-08-07,11769.97,11920.0,11318.93,11596.06,273935.127,273935.127,6.191609111405372,HOLD,0
335,2020-08-08,11596.26,11819.0,11513.69,11765.72,154707.303,154707.303,5.873195699102762,HOLD,0
336,2020-08-09,11765.72,11811.0,11526.9,11685.99,125463.463,125463.463,5.165875327125025,HOLD,0
337,2020-08-10,11685.99,12100.0,11384.9,11896.89,290418.014,290418.014,4.876812462974978,HOLD,0
338,2020-08-11,11896.86,11944.0,11127.0,11392.64,336861.638,336861.638,-3.5455516779523633,HOLD,0
339,2020-08-12,11392.64,11630.0,11140.0,11568.36,213799.491,213799.491,4.410219752845745,HOLD,0
340,2020-08-13,11568.37,11798.0,11272.0,11790.0,248214.725,248214.725,5.014041953955939,HOLD,0
341,2020-08-14,11790.0,11868.42,11644.6,11767.89,159019.959,159019.959,5.069977366172473,HOLD,0
342,2020-08-15,11767.89,11993.58,11682.0,11859.04,222262.987,222262.987,0.906530525420135,HOLD,0
343,2020-08-16,11858.91,11945.0,11688.0,11921.23,165733.721,165733.721,1.2800580431177488,HOLD,0
344,2020-08-17,11921.32,12499.42,11780.0,12298.06,331435.112,331435.112,6.053780335734715,HOLD,0
345,2020-08-18,12298.06,12403.0,11810.0,11960.79,291349.888,291349.888,1.657952084530323,HOLD,0
346,2020-08-19,11962.03,12037.05,11574.78,11763.87,313267.066,313267.066,0.666439043675382,HOLD,0
347,2020-08-20,11763.88,11888.0,11676.03,11857.92,130981.044,130981.044,-0.32756459881531086,HOLD,0
348,2020-08-21,11858.53,11882.68,11491.0,11538.53,195106.536,195106.536,1.2805635919330483,HOLD,0
349,2020-08-22,11538.53,11689.08,11385.06,11670.47,126696.73,126696.73,0.8826661687568294,HOLD,0
350,2020-08-23,11670.48,11724.0,11522.15,11654.0,95608.033,95608.033,-1.1535199321458856,HOLD,0
351,2020-08-24,11654.0,11831.96,11595.0,11753.3,108781.125,108781.125,-0.12398144442207215,CLOSE,-1
352,2020-08-25,11753.29,11770.0,11130.0,11327.17,267234.771,267234.771,-4.484933013127545,HOLD,0
353,2020-08-26,11327.18,11548.68,11255.95,11466.22,170305.024,170305.024,-3.8168041384991303,HOLD,0
354,2020-08-27,11466.22,11593.0,11130.82,11335.53,253778.342,253778.342,-7.826681606692432,HOLD,0
355,2020-08-28,11335.83,11544.88,11283.19,11526.85,129477.627,129477.627,-3.628021226022704,HOLD,0
356,2020-08-29,11526.85,11582.0,11419.34,11466.66,83715.229,83715.229,-2.5264645053031054,HOLD,0
357,2020-08-30,11466.27,11724.12,11457.88,11714.14,113266.672,113266.672,-1.2125229382556224,HOLD,0
358,2020-08-31,11714.13,11784.21,11575.78,11658.11,127272.378,127272.378,1.0363538509671422,BUY,1
359,2020-09-01,11658.11,12061.07,11531.34,11930.18,211680.828,211680.828,2.225360246845254,HOLD,0
360,2020-09-02,11930.17,11961.0,11156.0,11396.96,280411.964,280411.964,-2.2055946456152498,HOLD,0
361,2020-09-03,11396.44,11475.0,9901.16,10141.08,487812.737,487812.737,-13.717168795146895,HOLD,0
362,2020-09-04,10141.4,10635.77,9878.65,10448.0,432563.841,432563.841,-7.761603295439201,HOLD,0
363,2020-09-05,10448.0,10567.87,9808.58,10168.71,399307.282,399307.282,-11.315934981188224,HOLD,0
364,2020-09-06,10168.23,10348.97,10003.0,10258.13,190207.654,190207.654,-9.50462836761935,HOLD,0
365,2020-09-07,10258.13,10420.55,9879.68,10378.76,258476.949,258476.949,-9.9601365507489,HOLD,0
366,2020-09-08,10379.3,10443.79,9842.01,10129.02,317802.322,317802.322,-11.665471898530166,HOLD,0
367,2020-09-09,10130.0,10346.0,9981.13,10219.29,151222.689,151222.689,-12.761073369449216,HOLD,0
368,2020-09-10,10219.29,10484.6,10211.67,10335.91,187667.873,187667.873,-11.34146100868838,HOLD,0
369,2020-09-11,10335.91,10397.85,10200.8,10387.81,135929.303,135929.303,-12.928304518456557,HOLD,0
370,2020-09-12,10387.81,10477.7,10271.0,10438.28,97429.037,97429.037,-8.411716808692827,HOLD,0
371,2020-09-13,10438.29,10580.0,10209.01,10327.72,159021.843,159021.843,1.8404351410303388,HOLD,0
372,2020-09-14,10327.72,10746.06,10241.57,10664.1,205260.236,205260.236,2.0683384379785563,HOLD,0
373,2020-09-15,10664.1,10923.42,10592.0,10776.78,247657.23,247657.23,5.979814548748097,HOLD,0
374,2020-09-16,10776.88,11089.08,10661.9,10948.17,252881.019,252881.019,6.726762090166538,HOLD,0
375,2020-09-17,10948.16,11040.0,10740.0,10935.33,186484.361,186484.361,5.362586667386071,HOLD,0
376,2020-09-18,10935.97,11035.0,10810.1,10926.29,136028.351,136028.351,7.871146468266432,HOLD,0
377,2020-09-19,10926.3,11177.0,10880.0,11073.74,126239.232,126239.232,8.361148377235583,HOLD,0
378,2020-09-20,11073.2,11073.9,10751.0,10914.28,150450.562,150450.562,5.5957337089816095,HOLD,0
379,2020-09-21,10915.52,10980.69,10281.0,10414.73,333047.145,333047.145,0.259149907439582,HOLD,0
380,2020-09-22,10414.73,10574.08,10353.1,10523.32,179900.686,179900.686,0.8146936085255296,HOLD,0
381,2020-09-23,10523.32,10531.94,10132.21,10237.91,203027.542,203027.542,-0.8696014221919235,HOLD,0
382,2020-09-24,10237.91,10837.27,10191.0,10724.92,241646.573,241646.573,0.5703247343892048,HOLD,0
383,2020-09-25,10724.91,10754.29,10551.56,10683.51,170930.773,170930.773,-0.8654718756437529,HOLD,0
384,2020-09-26,10683.5,10827.8,10642.23,10726.5,109340.491,109340.491,-2.0247219398310423,HOLD,0
385,2020-09-27,10726.5,10793.5,10584.0,10768.0,123440.716,123440.716,-1.5301778730042903,HOLD,0
386,2020-09-28,10768.0,11024.0,10627.19,10691.45,187105.377,187105.377,-2.1493114314190875,HOLD,0
387,2020-09-29,10691.94,10863.94,10631.49,10836.98,146888.319,146888.319,-2.138031053645839,HOLD,0
388,2020-09-30,10836.99,10845.99,10660.05,10773.0,132834.116,132834.116,-1.2944509395031112,HOLD,0
389,2020-10-01,10773.0,10935.14,10442.0,10612.63,253619.622,253619.622,1.9001932839353364,HOLD,0
390,2020-10-02,10612.62,10660.0,10371.03,10565.15,224747.037,224747.037,0.39749812796721073,HOLD,0
391,2020-10-03,10565.44,10596.0,10491.11,10537.96,76315.911,76315.911,2.9307739567939084,HOLD,0
392,2020-10-04,10537.96,10694.0,10514.0,10660.16,90912.105,90912.105,-0.6038273478963019,HOLD,0
393,2020-10-05,10660.16,10792.0,10608.9,10785.0,130589.137,130589.137,0.9499686900653392,HOLD,0
394,2020-10-06,10784.99,10792.0,10510.66,10593.65,184895.25,184895.25,-1.2385214189157723,HOLD,0
395,2020-10-07,10593.65,10675.0,10540.29,10658.75,106700.522,106700.522,-1.0145802377414581,CLOSE,-1
396,2020-10-08,10658.75,10958.0,10523.0,10919.45,207938.861,207938.861,2.132545164594135,BUY,1
397,2020-10-09,10919.45,11110.0,10818.44,11050.47,154336.818,154336.818,1.9700137861285993,HOLD,0
398,2020-10-10,11050.46,11494.0,11050.46,11294.79,199398.012,199398.012,4.843497632971316,HOLD,0
399,2020-10-11,11294.78,11450.73,11273.77,11369.59,146323.076,146323.076,7.132633475396788,HOLD,0
400,2020-10-12,11369.59,11732.0,11157.0,11530.36,254217.203,254217.203,9.135790783850695,HOLD,0
401,2020-10-13,11530.37,11562.0,11308.0,11419.36,199115.115,199115.115,8.364047690444853,HOLD,0
402,2020-10-14,11419.36,11550.0,11280.5,11417.13,192936.97,192936.97,7.100925314441797,HOLD,0
403,2020-10-15,11417.12,11649.48,11250.0,11502.0,215260.399,215260.399,6.6481223922113974,HOLD,0
404,2020-10-16,11502.0,11538.92,11175.0,11318.92,212339.085,212339.085,6.846271115243563,HOLD,0
405,2020-10-17,11319.51,11424.09,11250.0,11356.25,95892.966,95892.966,6.543919315116686,HOLD,0
406,2020-10-18,11356.25,11529.93,11342.54,11501.1,92472.191,92472.191,5.326733489324087,HOLD,0
407,2020-10-19,11501.5,11830.0,11404.01,11745.0,230161.648,230161.648,6.285072037659933,HOLD,0
408,2020-10-20,11744.99,12045.78,11673.0,11900.03,312811.802,312811.802,5.358576830556383,HOLD,0
409,2020-10-21,11900.03,13240.0,11876.0,12796.07,591963.069,591963.069,12.546450663568343,HOLD,0
410,2020-10-22,12796.06,13188.27,12675.5,12968.87,343851.666,343851.666,12.475846374267597,HOLD,0
411,2020-10-23,12970.39,13043.0,12725.04,12925.82,237042.526,237042.526,13.192157879250676,HOLD,0
412,2020-10-24,12925.82,13177.59,12871.07,13110.88,176146.631,176146.631,14.835164353913811,HOLD,0
413,2020-10-25,13110.88,13369.0,12715.0,13023.81,206012.652,206012.652,13.23082942097027,HOLD,0
414,2020-10-26,13024.21,13240.0,12729.0,13047.24,316503.296,316503.296,15.269301311432537,HOLD,0
415,2020-10-27,13047.24,13787.83,13041.3,13629.38,411509.506,411509.506,20.016554760594385,HOLD,0
416,2020-10-28,13629.89,13863.0,12876.0,13256.17,476993.789,476993.789,15.26001860691586,HOLD,0
417,2020-10-29,13255.79,13637.22,12965.0,13446.65,355352.336,355352.336,14.488292890591747,HOLD,0
418,2020-10-30,13446.65,13665.65,13100.0,13549.12,349890.573,349890.573,13.857864223871697,HOLD,0
419,2020-10-31,13549.12,14140.0,13403.36,13783.73,357853.23,357853.23,7.718463559514754,HOLD,0
420,2020-11-01,13783.73,13891.52,13605.9,13752.86,198395.231,198395.231,6.045168160371728,HOLD,0
421,2020-11-02,13752.87,13823.75,13195.0,13540.54,327991.768,327991.768,4.755752439690486,HOLD,0
422,2020-11-03,13541.55,14070.0,13276.33,14016.55,348730.51,348730.51,6.907774306530157,HOLD,0
423,2020-11-04,14016.55,14280.0,13512.0,14134.31,451433.42,451433.42,8.526690730285535,HOLD,0
424,2020-11-05,14134.32,15777.0,14088.01,15598.75,717489.697,717489.697,19.555936734512436,HOLD,0
425,2020-11-06,15598.74,15984.2,15177.0,15590.96,559380.06,559380.06,14.392290771847293,HOLD,0
426,2020-11-07,15590.95,15774.0,14350.0,14824.34,457582.681,457582.681,11.829736643389467,HOLD,0
427,2020-11-08,14824.33,15678.0,14710.0,15473.2,290616.393,290616.393,15.071039998810122,HOLD,0
428,2020-11-09,15473.2,15869.0,14822.0,15328.72,474181.983,474181.983,13.134432346897796,HOLD,0
429,2020-11-10,15328.72,15474.17,15071.0,15294.68,244073.495,244073.495,10.961836890304744,HOLD,0
430,2020-11-11,15294.68,16000.0,15274.89,15690.24,330772.852,330772.852,14.087106245537285,HOLD,0
431,2020-11-12,15690.24,16345.0,15437.7,16289.02,471759.126,471759.126,20.29815649892839,HOLD,0
432,2020-11-13,16289.01,16479.99,15955.6,16320.54,306656.359,306656.359,16.437639790105287,HOLD,0
433,2020-11-14,16320.54,16326.82,15700.0,16064.51,266206.937,266206.937,13.656131781459457,HOLD,0
434,2020-11-15,16064.51,16161.23,15768.0,15952.27,210318.453,210318.453,2.2663354435451533,HOLD,0
435,2020-11-16,15951.93,16882.0,15862.0,16707.07,342459.329,342459.329,7.1586996567241545,HOLD,0
436,2020-11-17,16707.0,17890.1,16550.0,17670.01,524094.697,524094.697,19.195930476500124,HOLD,0
437,2020-11-18,17670.01,18520.0,17215.03,17788.32,732937.097,732937.097,14.962128066592562,HOLD,0
438,2020-11-19,17788.32,18200.0,17347.27,17811.68,406500.977,406500.977,16.198090903871964,HOLD,0
439,2020-11-20,17811.68,18831.6,17748.92,18664.31,407926.802,407926.802,22.031386076727344,HOLD,0
440,2020-11-21,18662.85,18986.0,18302.08,18721.99,342412.49,342412.49,19.32252151656062,HOLD,0
441,2020-11-22,18721.99,18780.0,17645.98,18435.2,373779.417,373779.417,13.175623825128824,HOLD,0
442,2020-11-23,18434.17,18812.65,18013.97,18382.07,364221.378,364221.378,12.63150606536303,HOLD,0
443,2020-11-24,18382.07,19440.0,18000.0,19179.64,477968.289,477968.289,19.391378884261012,HOLD,0
444,2020-11-25,19178.53,19554.19,18509.12,18741.67,426276.99,426276.99,17.485912663213444,HOLD,0
445,2020-11-26,18741.66,18940.69,16181.0,17155.34,850692.856,850692.856,2.68311559118386,HOLD,0
446,2020-11-27,17155.37,17465.0,16444.83,17144.1,398072.933,398072.933,-2.9762858085535915,HOLD,0
447,2020-11-28,17144.11,17880.0,16865.78,17717.74,268833.749,268833.749,-0.3967772111137968,HOLD,0
448,2020-11-29,17717.74,18343.0,17523.0,18181.09,256024.006,256024.006,2.0739761774296372,HOLD,0
449,2020-11-30,18180.43,19944.0,18178.82,19720.0,500482.574,500482.574,5.656196237632138,HOLD,0
450,2020-12-01,19722.09,19956.0,18050.0,18772.7,553885.333,553885.333,0.270857959009696,HOLD,0
451,2020-12-02,18770.33,19365.0,18329.58,19207.01,335717.482,335717.482,4.186610397500412,HOLD,0
452,2020-12-03,19207.01,19640.0,18865.0,19434.3,245020.576,245020.576,5.7242193071835645,HOLD,0
453,2020-12-04,19432.66,19537.16,18570.0,18664.2,276271.939,276271.939,-2.6874331322172873,HOLD,0
454,2020-12-05,18662.72,19203.46,18510.0,19147.62,165912.647,165912.647,2.1660289611331374,HOLD,0
455,2020-12-06,19147.63,19449.1,18855.35,19375.02,176004.606,176004.606,12.938711794694836,HOLD,0
456,2020-12-07,19375.0,19446.36,18908.66,19172.88,169402.371,169402.371,11.833692057325852,HOLD,0
457,2020-12-08,19172.87,19319.38,18133.33,18319.32,280714.132,280714.132,3.3953540349954237,HOLD,0
458,2020-12-09,18319.33,18639.7,17650.0,18537.98,353123.689,353123.689,1.9629736170933665,HOLD,0
459,2020-12-10,18537.97,18550.0,17916.0,18253.51,233960.241,233960.241,-7.436561866125768,HOLD,0
460,2020-12-11,18254.0,18290.44,17555.0,18031.47,317866.07,317866.07,-3.9484464142078624,HOLD,0
461,2020-12-12,18031.71,18950.0,18012.21,18800.0,196962.282,196962.282,-2.1190700686884556,HOLD,0
462,2020-12-13,18800.0,19432.0,18705.46,19175.07,239760.089,239760.089,-1.3338787607477531,HOLD,0
463,2020-12-14,19175.06,19355.35,19004.72,19270.7,181555.823,181555.823,3.2495365459006997,HOLD,0
464,2020-12-15,19270.71,19598.0,19039.64,19424.91,248744.054,248744.054,1.4481695375195391,HOLD,0
465,2020-12-16,19424.9,21600.0,19274.55,21346.8,459302.012,459302.012,10.176918527051825,HOLD,0
466,2020-12-17,21346.81,23888.04,21231.5,22816.99,823435.821,823435.821,19.00658638660442,HOLD,0
467,2020-12-18,22816.99,23330.0,22363.94,23124.35,305997.222,305997.222,26.229303271082106,HOLD,0
468,2020-12-19,23124.35,24281.61,22735.81,23847.28,337535.438,337535.438,28.64012152348854,HOLD,0
469,2020-12-20,23847.28,24376.0,23076.25,23472.96,322289.774,322289.774,28.59422653506094,HOLD,0
470,2020-12-21,23472.96,24145.0,21920.0,22730.1,476456.589,476456.589,26.057942031348503,HOLD,0
471,2020-12-22,22736.05,23850.0,22387.0,23826.99,326124.313,326124.313,26.739308510638303,HOLD,0
472,2020-12-23,23826.74,24235.42,22572.52,23238.27,394754.939,394754.939,21.190013908684556,HOLD,0
473,2020-12-24,23237.73,23819.81,22700.0,23737.44,237754.257,237754.257,23.178919291982126,HOLD,0
474,2020-12-25,23738.75,24827.64,23450.0,24730.0,284523.431,284523.431,27.310757166957277,HOLD,0
475,2020-12-26,24729.99,26926.0,24507.24,26508.83,367265.555,367265.555,24.1817508947477,HOLD,0
476,2020-12-27,26508.84,28459.84,25850.0,26305.64,540264.148,540264.148,15.289702980103858,HOLD,0
477,2020-12-28,26301.76,27538.82,26117.1,27102.66,267563.468,267563.468,17.203986274208805,HOLD,0
478,2020-12-29,27101.45,27441.73,25913.01,27402.83,260759.449,260759.449,14.909666846701185,HOLD,0
479,2020-12-30,27402.83,29063.72,27401.0,28906.99,374737.655,374737.655,23.150169386391852,HOLD,0
480,2020-12-31,28906.99,29376.7,27848.0,28951.68,313648.835,313648.835,27.37154697955575,HOLD,0
481,2021-01-01,28948.19,29668.86,28627.12,29337.16,210716.398,210716.398,23.12574941274579,HOLD,0
482,2021-01-02,29337.15,33480.0,28958.24,32199.91,545541.08,545541.08,38.56414440489762,HOLD,0
483,2021-01-03,32198.41,34832.25,32000.02,33054.53,487486.989,487486.989,39.250610006807804,HOLD,0
484,2021-01-04,33053.93,33653.56,27800.0,32031.07,506128.023,506128.023,29.523129801860094,HOLD,0
485,2021-01-05,32029.55,34500.0,29900.0,33999.52,433720.833,433720.833,28.257339158310636,HOLD,0
486,2021-01-06,33999.51,37037.51,33356.46,36823.68,444019.83,444019.83,39.98397301871386,HOLD,0
487,2021-01-07,36825.77,40565.62,36337.36,39498.92,520147.908,520147.908,45.738167397591226,HOLD,0
488,2021-01-08,39498.32,42125.51,36539.77,40637.23,518080.826,518080.826,48.2957417171876,HOLD,0
489,2021-01-09,40638.91,41539.88,38733.28,40136.04,260882.805,260882.805,38.84544879975395,HOLD,0
490,2021-01-10,40136.05,41412.12,35268.0,38221.67,436759.048,436759.048,32.01883275858257,HOLD,0
491,2021-01-11,38200.01,38322.18,30448.0,35408.46,906275.651,906275.651,20.6949138907788,HOLD,0
492,2021-01-12,35406.92,36693.44,32600.0,34056.9,449065.693,449065.693,5.767065808569027,HOLD,0
493,2021-01-13,34065.53,37880.0,32420.0,37421.07,398188.088,398188.088,13.210110686795428,HOLD,0
494,2021-01-14,37416.34,40189.39,36764.33,39163.31,353142.386,353142.386,22.266630493455253,HOLD,0
495,2021-01-15,39163.31,39790.0,34478.0,36755.24,437610.113,437610.113,8.105173249504706,HOLD,0
496,2021-01-16,36755.25,38000.0,35366.0,36025.66,301102.477,301102.477,-2.167138102438426,HOLD,0
497,2021-01-17,36025.65,36898.0,33863.5,35869.83,287686.129,287686.129,-9.187820831556904,HOLD,0
498,2021-01-18,35875.72,37547.94,34808.47,36686.86,253386.703,253386.703,-9.72106120422086,HOLD,0
499,2021-01-19,36690.0,37961.0,35850.0,35891.03,257889.419,257889.419,-10.576554139371996,HOLD,0
500,2021-01-20,35891.74,36461.44,33403.0,35500.0,329192.419,329192.419,-7.12075113410795,HOLD,0
501,2021-01-21,35499.23,35636.17,30069.9,30879.97,550562.277,550562.277,-12.789288209653849,HOLD,0
502,2021-01-22,30875.77,33831.52,28880.0,32986.34,453568.538,453568.538,-3.1434452342990804,HOLD,0
503,2021-01-23,32990.08,33495.0,31405.0,32086.48,256776.411,256776.411,-14.255578474907315,HOLD,0
504,2021-01-24,32086.48,33125.75,30914.2,32275.63,212107.044,212107.044,-17.58707320703995,HOLD,0
505,2021-01-25,32274.88,34880.0,31921.47,32253.68,316687.524,316687.524,-12.247396561687529,HOLD,0
506,2021-01-26,32253.68,32950.0,30810.0,32474.14,346861.707,346861.707,-9.85830655149692,HOLD,0
